user_id,video_id_sequence
9287,"3241,1909,7257,4856,1808,5363,2313,263,6441,1993,590,2067,2303,2941,5388,5029,2332,5512,4886,4063,2004,3362,5926,7267,7295"
9288,2501
9289,"623,3004,6481,5073,5567"
9290,"5872,1039,2394,1808,5662,3637,2351,4600,3430,2303"
9291,"6008,5310,4365,4995,4892,1561,510,4660"
9292,"7040,5118,2054,5571,1184,5045"
9293,"5925,6299,6289,7076,841,2303,7432,3587,4702,562,7017,1464,2122,2122,668,4113,6683,5031"
9294,"3442,2039,708"
9295,"4013,3923,6003,5201,3858,7361"
9296,"2033,117,6921,3018,2972,4846,967,7267,6232,6354,4960,2245,7507,5434,6118,1478,682,5371,2223,617,5029,5208,3183,2467,24,7213"
9297,"5148,682,7058,2311,7518,2158,2981,240,4660"
9298,"2630,4672,7334"
9299,"2068,598,2020,4063,6792,6701,6279,2582,6769,2808,2483,7181,2594"
9300,"7150,1047,6890,2188,3654,1023,4172"
9301,"3369,6775,4113"
9302,2303
9303,"7044,6102,5295,527,527,1955,3393,4856,6809"
9304,"453,2303,5920,3692,3936,1216,3369,368,239,433,4277,1911,2452,3098,1034,445,6659,2313,6989,7160,3483,3273,2650"
9305,"2339,3159,5633,841,3695,2120,3721,6694,7063,3836,5474,5474,6565,6303,1741"
9306,2729
9307,"7196,5392,368,4185,1939,7150,6989,3113,1993,1133,2019,6541,4484,129,1080,7220,4048,936,6005"
9308,"5734,3692,3465,6286"
9309,"6308,2768,2171,1910,5374,1083,5070,990,597,4640,4928,4644,1395,3918,6261,5180,1212,4167,4117,3369,6775"
9311,"3927,5210,5565,1252,3423,3791,2693,6063,3218,679,220,5414,4032,301,1033,1059,5844"
9312,"2941,7399,1014,7136,1033,1510,1215,1276"
9313,"728,728,3113,5571"
9314,"7167,6524,6683,3898,1743,747,6328,818,5153,2172,3183,7365,1,3236,6935,6935,688,5129,6317,2054,6446"
9315,"2908,527,527,545,6506"
9316,"5507,2617,2513,3006,4004,6303,2610,1200,1096,5413,4662"
9317,"5553,3188"
9318,"4644,2303,3106,6773,7233,4817,4980,6303,5683,453,5860,2981,330"
9319,"4032,5753,5110,3588,7335,6004,6507"
9320,"4357,5374,1009,2313,2399"
9321,"2949,4870,7138,7287,4421,1964,5522,3299,6211,5748,7051,579,6813,5144,4130,1630,1285,1964,3268,6191,5872,2712,5422,1318,1318,1157,6277,5783,6426,7122,1144,2121,6365,390"
9323,"1522,215,4323,2612,800"
9324,"679,421,6921,2941,2630,4810"
9325,"1868,5323"
9326,"7136,7399,30"
9328,"4307,453,4941,6433,6507"
9329,"1038,6534"
9330,"3625,21,2406"
9331,"7133,4640,5032,6975,1498,3563,5952,2962,4954,3587"
9332,"708,6479,1132,3159,6504,3858,3668,1694,4955,6975,2359,407,1989,4644,2111,4672,5169,5975,5975,607,6718,1660,4487,5882,1343,2544,3917,3334,4235"
9333,"6528,7063,6439,3128,3654,3625,99,663,2771,4349,4173,2012,2449,5330,4151"
9334,"2790,1725,3721,6298,7287,4899,7015"
9335,"6839,2383,3000,4336"
9336,"908,1133,5318"
9337,"2980,2082,2348,2962"
9338,"2372,6841,159,4214"
9339,"5522,277,6094,5800,5800,5239,5647"
9341,"1248,4417"
9342,6834
9343,"7104,5414,2826,4214,289,5844,6718,6831,6975,402,6132,6132,2586,5399,5399,6700,2908,5351,445,6974"
9344,"2054,232,2068,711,3508,3984,6769,3654"
9345,"2141,2116,4646,3827,3827,3118,5456,2962,4623,5239,6975,3511,2684,2684,3217,2693,7370,6181,6972,527,527,7399,3315,1873,860,5381,6426,5159,4152,2660,6718,2610,5828,2794,4877,199,2299"
9346,"4629,299,5421,405,3941,3018,3028,1709"
9347,"6094,3029,2445,3352,948,3849,6438,4945,171,7287,4715,6342,3423,6789,300,5175,1144"
9348,"3712,5034"
9349,"3039,4506,5137,254,6524,602,6884,1723,1200,2148,53,6832,6291,2140,5674,1241,1183,597,6433,4077,5047,4541,6243,2783,7026,1058"
9350,2729
9351,"1133,3442,1394"
9352,"1725,607,3210,2654,6368,6504,1281,2383,4708"
9353,"3685,232,6631,4194,7172,2383,2963,4257,6243,6441,3159,5159"
9354,"1886,1808,3310,5585,1886,3166,7320,3298"
9355,"5522,1065,1749,4130,1621,745,985,2556,682,1594,4506,3033,2679,3283,6205,5392,2148,4013,4341,7157,1412,669,7339,127,3303,886,871,3824,289,204,4063,3897,2435"
9356,"1868,7334"
9358,"5210,1184,2794,2794,6775,2438,6132,6132,6006,6006,2004,6683,3182,3182,3054,2747"
9359,"5028,5239,6441,3897,3936,2068,93,3334,6659,5158,4506,526,3315,2383,1868,5110,4644,4500,239,1939,985,3670,1412"
9361,"7474,6205,1754,3654,305,3923,4331,5374,3504,6750,2464,1537,6921,5633,6191,597,1861,4506,6303"
9362,"6106,3285,5585,5212,6447,3321,3685,602,1419,49,1679,7168"
9364,"1133,5566,4023,2630,5884,3005,3386,1073,4751,2506"
9365,"1868,708"
9366,"664,6132,6413,7040,65,2099,1694,1694"
9367,"2113,1794,3955"
9368,"3099,3387,5314,6346,368,1575,2618,1957,3430,6445,5838,3581,462,6884,910,2700,5137,4980,2999,682"
9369,"3387,5239,7017,4443,5701,4161,5726,6159,1934,5693,4846,2981,118,1754,3660,1751"
9370,"7442,3315,6551,871,2594,605,5075,3369,2049,2076,193,2368,5697,7181,6605,5857,5920,5373"
9371,"6190,4224,5451,1837,2501,1976,393,1691,7399,5349,5975,5975,1528,7136,5029,3978,67,2436,54"
9372,"4503,4503,5664,2445,5175,3587,3923,6942,1749,6252,2360,5759,1950,3591,5513,3369,6902,969,5790,6551,3685"
9373,1694
9374,"7270,4006,2949,871,3032,4278,386,6447,6626,3437,120,38,5675,5674,526,2986,7486,7486,6433,3423,5374,909"
9375,"1773,7518,5279,5279,664,2981,3203,2944"
9376,"728,728,1976,4644,4955,2303,6921,3796,1486,2383,3929,5603,453,3685,5561,7064,2962"
9377,"2590,5664,645,1498,489,1701,3321,7015,2962"
9378,"1159,679,2963,6236,1069,6553,6308,6599,1478,4299,6987,4332,5954,1323"
9379,"407,5670,6831,5325"
9380,"4337,7260,6831"
9381,"6946,4103,4569,4569,3363"
9382,"537,2060,2060,3866,3131,5963,1487"
9383,"4705,1717,1957,5031,5553,7566,7566,6298"
9384,"2551,3606,5456,7329,6241,4952,1050,249"
9386,"2254,6531,5846"
9387,"6132,6132,5566"
9388,"6210,2146,6747,2171,5293"
9389,"1425,6063,1668,679,3888,2061,3936,2400,6074"
9390,5553
9391,"5391,1754,1957,2332,7017,1717,1225,7336,6147,1707,6236,4662,3155,6712,6975"
9392,"728,728,4506,6009,2805,6801,868,2485,4003,5553,4173,4948"
9393,"6588,6531,6862,5073,5447"
9394,"3959,1743,2533,6359,5133,1868,6794,4955,6298,4614,6041,145,5796,6113,2962,552,4025,947,2066,605,6033,6033"
9395,"7105,1802,5720,7160,939,6718"
9396,4166
9397,"3159,4631,145,6775,5613,2383,6510"
9398,"565,2863"
9400,"1577,2099,6337,4611,2645,708,2249,4163,4163,3978,5734,3600,3018,6931,6775,7317,3654,737,3315,7045,4347,5907,1419,6817"
9401,"5414,2313,3936,6888,6989,239,6692,4130,5212,31,2160,7180,1868,6252"
9402,"844,2579,3027,2700,4644,2577,2980,3493,7063,4014,1193,2630,3416,7314,385,1348,4384,687"
9403,"3232,1636,4477,627,3543,1976"
9404,"6647,877,1885,3600,4506,834,2004,1419,6818,6378,4893,5314"
9405,"4276,3018,2303,2544,1621,299,6775,6922,6922,5314,4003"
9406,"1761,5857,3665,2712,2949,4194,5410,3424,3424,7336"
9407,"4151,1527,1323,5934,1660,1252,3555,1768,7160"
9408,"4084,2464,1623,6917,2313,7160,7160"
9409,"1133,4672"
9410,"2224,843,2483,4170,6074,2002,6723,2435,3221,6701,2833,6211,1873,5602,6094,745,6308,5014,3641,1865,1865,4650,4498,3118,4515,6344,3508,2190,120,3968,2348,2287,2160,6151,499,6839,2303,4523,1362,6989,520,3418,2688,2313,3425,29"
9411,"6069,1281,4348,1639,4099,6662,4420,4179,1594,2634,3876,4161"
9412,"627,6746,3557,5726,5045,4751,2348,4788,383,2897,5675,6524,4650,1707,6769,5522,38,7129,3054,3844,3018,7287"
9413,"6426,5414"
9414,"7498,6551,6551,6033"
9415,"1067,6141,3708,1695,2208,453,1950,3369,6540,382,3592,2606,2313,6989,1103,6061,1936,605,5774,2878,183,2962,232,4063,2415,6732,29,1725,959,1055,6885,3369,5373,3158,3501,5612,6832,842,3325"
9416,"7229,1588,7181,7177,3310,6426"
9417,"2795,5989,5931,4130,5092,3921,6433,1056,657,5857,386,3989,5877,6984,2049,6488,3594,3654,6605,2024,4506"
9419,"3416,1808,1420,2413,3921,3238,2129,2129,1007,7335,2962,3032,1033,500,682"
9420,"2963,5158,5674,5553,4417,5849"
9421,2646
9422,"5664,1825,6619,6619,4420,4420,4439"
9424,"6687,1695,2808,4555,2846,6074"
9425,"5346,4460,7379,2303,6291,6286,832,2465,2383,6775,4607,4751,3689,3018,967,6346"
9426,"4404,6528,1490,6210,3670,515,2748,3238,6605,4788,5096,3626,5239,2957,5379,330,145,6968,731,6626,3106,1083,4941,2054"
9427,"5826,1861,1343,5639,3554,3680,2303,6341,2383,5147,2179,647,1216,7449,2684,2684,4027,5928,5928,6169,3208,3208,299,239,193,2551,145,2368,6678,4661,1889,6989,6775,4772,559,4789,4113,204,4496,4814"
9428,"6921,6921"
9429,"5263,627,1830,6670,1182,5633,5668,4955,1976,2949,3182,1621,7020,3018"
9430,7150
9431,"3775,3791,1946,4388,3728"
9432,"407,7169,6591,1694,1694,3590,6378,524,2579,667,6132,6132,7017,1321,2630,299,2338,1780,5619,3646,4612,3363"
9433,"4427,7287,3775,1725,3654,3568,3813,7466,5933,6524,3248,3461,5148,6268,7150,3685,4025,6291,5776,2980,6862,4339,3430,4603,6774,4662"
9434,"3978,1009,3056,6285,2684,2684,2630"
9435,"3683,3888,1868,3519,4084"
9436,"5860,6181,490,3531,1419,5211,3654"
9437,"2158,627,4817,2869,6322,562,832,3994,3994,2363,2303,1489,526,5158,3238,4590,2848,2399,5522,1717,1225,7101"
9439,"1440,5271,2501,7423,4337,2506,4578,6308,1901,3027,7196,4672"
9440,"6161,2510,5476,2923,324,3659,5246,922,2030,5774,4600,4600,6447"
9441,"1868,6378,2630"
9442,220
9443,"792,3000,2712"
9445,"6181,2581"
9446,"7196,839,2786,5414,6195,1412,130,5392,2814,908,4378,2630,4907,6500,4964,2456,6917,6659,4904,4339,1873,3393"
9447,"3822,6267,29,5597,445,4856"
9448,"3561,3561,4284,3765,5522,3796,5096,5159,6007,4051,5849,3315,2724,6266,6266,4341,3574,5674,608,4894,2207,6733,4081,865,1499,474,6035,86,1010"
9449,"4672,6979"
9450,3004
9451,"6132,6030,2852,7208,1128,4424,748,101,4248,3005,1186,6558,4014"
9452,"2607,403,2330,1953,2795"
9453,"4636,445,368,7542,2594,2986,2383,6433,7229,597,6884,1976,6888,282,4063,5159,2303"
9454,"5766,2923"
9455,"4962,6328,3393,4646,7150,7236,2795,2061,6507,5029,6026,7370,5033,6535,7105,1725,2594,3888,5169,6533,1720,3159"
9456,"240,2158,7031,5992,6914,2512,240,3574,3018"
9457,"2808,6303"
9459,"3442,6190,1725,2128,220,4672,5928,5928,4173,1738,2206,3936,2720,4564,2886,6931,5286,108,5692,1430,6754"
9460,"6583,3159,1725,664,6236,4177"
9461,"2190,3451,6439,4843,5997,6989,2863,5386,3131,1060,4644,6584,3244,2762,3858,2303,982,6072,6009"
9462,"6261,1144,6852,3315,2438,6426,3001,435,851,2871,193,6094,6241,308,3913,2395,2510,6608,1924,5238,2002,228,4584,145,3685,2962,5662,5180,7358,1067,5759,4817"
9463,"2313,6426,3442,7015,2406,1755,3310,3076,4518,6820,6113,792"
9464,"5089,5318,6132"
9465,7045
9466,"3941,7136,5683,5633,2406,2303,4113,2545,5603,1265,4569,4569,4672,6403"
9467,"5751,6723,6767,711,5524,1949"
9468,"6407,969,940,5882"
9469,"6817,590,527,527,4451,5029,1802,2053,972,5631,6538,2544,1719"
9470,"2099,3273,524,216,3363,3407,2501,5519,4569,4569,5399,5399,3010,6818,6801"
9471,"3519,5279,2695,1398,3613,6390,1957,1957,5977,6718,4084,6507,1166"
9472,"4284,1489,1110,1957,1868,6804,2433,3599,1600,1637,1915,3394,1162,4567,4105,2795,3011,5879,7172,1082,4329,4307,2454,305,5613,3685,5350,2026,1049,7015,4546,2187,4379,4161,1100,2926,3315,3654,3527,3155,1769,2268,1056,3396,2210,3113,7150,645,6132,6384,3289,4638,3190,2487,6433,728,2637,1460,2618"
9473,"5615,1888,3208,3208,5928,5928,6975,6589,2158,70,6483,6483"
9474,"1596,4113,299,4394,3814,2544"
9475,"1725,7287,3298,5499"
9476,"3258,1323,3018,7056,2195,7140,6931,2303,5928,5928,1184,3221,6817,3052,4783,3668,7317,2125,5115,3603,5474,5474"
9477,"3900,4003,4644,6525,6560,4335,6268,4788,2898,6847,6441,352,6453,7521,1419,3955,3110,47,7030,3813,1734,3491,2406,7065,3416,1498"
9478,"3352,3876,2303,1340,2790,2897,1835,1754,2030,6921"
9479,"1103,1103,2684,2684,2041,1052,1052,2464,3068,6974,2581,2091,849,6442,990,3369,3182,3182,3461,6718,2303,2456,6659,1402"
9480,"1216,4640,2171,1725,5513,445,5274,3897"
9481,"7336,222,4788,6694,6601,2556,4690,6370,3173,2435,5136,3159,324,7020"
9482,"1957,1868,3232,2850,4689,2487,2509,3723,3662,7161,6507,289,6069,2922,5720,3600,1600,5943,2618"
9483,"4644,5796,1033,1252"
9484,3387
9485,4163
9486,"347,6005,968,5633,4892,5844,7186,3393,2795,7060,5751,1660,3118,1815,3208,3208,2684,722,2435,3237,2586,1976,6189,6003,5456,3060,4113,5351"
9487,"3629,6478"
9488,"5612,5677,2362,5034,4685,5920,1322,2355,4535,2923,4758,3708,122,3822,1189,7306"
9489,"5695,7045,3232,299,6818,1133,6026,2995,1069,1069,5975,5975,405,3418,403,3018,5567,5830,6009"
9490,"5729,3310,2018,1133,4270"
9491,56
9492,"7274,4163,1725,4084,1033"
9493,"2724,3892,3237,6507,539,539,4955,2794"
9494,"5662,1371,6611,4636,6822,6885,5034,5476,909,5351,7370"
9495,"3005,1694,461,4337,3487,664"
9496,"5414,3706,647,5522,1285,5802,3234,3504,2347,2871"
9497,"5762,1050,4882,254,665,368,6342,220,4906,171"
9498,"3303,3685,3243,2962,489,2436,2436,4216,6153,5158,5217,4269,627,3987,6943,527,527,5277,2286,4946,4650,5853,961,6866,2175,3222,5911"
9499,"173,1726,173,173,842,5510,7287,514"
9500,"4587,7441,7040,2438,6711,7233,1355,1976,2981"
9501,"1440,6831,1598,3132,2162,216,3654,524"
9502,"3964,6161,2445,5774,5239,2510,1058,4242,647,3831,6061,2664,5522,2148,3591,177,886,4817,7339,665,4636,5005,3393,5392,1594,29"
9503,29
9504,"3710,2303,1321,5392,1868,680,2888,2888,1788,2397,1439,3970"
9505,"3176,2061,5467,219,5528,3588,1186,4214,5753,934,7060"
9506,"4587,3363,4704,664,679,1912,3113,3430,1343,4496,6406,1793,933,5928,5928,4955,1162,3668,4506,6588"
9507,"3297,5033,2091,4503,5846"
9508,"4130,5320,6378"
9509,5615
9510,"3727,5239,6061,3159,3143,3872,2030,2397,4496,605,1749,6282"
9511,"5724,3027,6132,5135,6483,2029"
9512,"3987,667,2507,5683,4283,2962,7240"
9514,"3641,4336,3020,6291,1868,6308,5034,5371,3334,4640,3858,5351,6917"
9515,"833,4702,7335,6659,108,2054,5096,5112,747,3027,364,6003,1069,1069,3018,5481,7233,3779,353,4013,5371,4003,2004,1934,2171,6682,5029,145,6330,6209,6718,6456,2315,4151,1430"
9516,"4093,5050,1321"
9517,"220,5351,533,2113"
9518,"4270,627"
9519,"2850,4185,4084,1068,592,6069,1062"
9520,7298
9521,3418
9522,"4636,4856,6975,3393,445"
9523,"4211,1184,1582,3060,1725,2359,2303,4768"
9524,"2476,5239,3989,1323,1957,1957,4511,3467,1184"
9525,"3273,160,4055,3936,2383"
9526,"1725,4636,1490,3369,2383,2507,2507,2700,4892,5379,4283,607,4258,2245,7271,5168,6019,3221,3844,1184,164,2544,3551"
9528,"5928,5928,1755,527,527,4184,3866,6718"
9529,"78,5882,7229,3694,3694,5391,1083,2878,2309,6298,3781,3685,5565,3093,6888,5798,4541,54,6852,3641,4627,1910"
9530,"6573,6573,6531"
9531,"1323,2740,2665,3018,5639,6775"
9532,"5826,3239,478,5962,1323,7058,5133,5374,3018,1200,6769,5933,2806,3216,204,2383,310,1725,2863,2303,2171,682,2997,5561,6113,453,7287,2395,5009,2815,2030,2963"
9533,"909,6441,3685,2524,1276,1868,664,1321"
9534,"682,1725"
9535,"2786,5975,5975,1184"
9536,"6308,4506,1749,5531,2224,3217,5239,2287,3159,5662,792,5109,5565,2303,7235,2413,1184,6989,2814,364,6433,2878"
9537,"3018,3018,6718,5444"
9538,"1009,1779,4646"
9539,2630
9541,"4283,1366,757,2981,5148,7287"
9542,1231
9543,"1302,4213,6775,6510,6346,1934,5047,6975,278"
9544,"1323,3128,6989"
9545,"912,5860,1613,6268,6133,6921,6367,3369,7372,3781,747"
9546,"4496,2399,1225,6426,6433,4307,6921"
9547,"5522,3310,1068,6720,1868,1164,101,4105"
9548,"728,3774,3111,7309,4506,456,5159,5736,2986,4214,445"
9550,"971,830,7360,2746,6403,6055,4673,5310,1321,2405,6718,7260,3155,7169,5307,6006,4339,5474,5474,252,6565,3425"
9551,"904,6441,2740,2162"
9552,"3421,2607,6478,5399,5399,2465"
9553,"3792,3792,4471,6006,6006,2863,4569,4569"
9554,"3028,7144,7013,7013,5639,7257,6416,6033,6033,3232,432,2328,3613,1100,2695,1976,6132,6132,354,3295,5399,3600,5399,6961,6961,6543"
9555,"2962,4771,682,3654,5633,2897,1419,4751,4969,6989,5373"
9556,"2758,299,2195,6836,6931,7140,4650,108,6573,6573,2969,2969,6531,1632,7105,1734,5567,6058,919,5870,5619,5619,1323,3746,2507,6524"
9557,"7334,4578,3273,3028,2630,1668"
9558,"3699,5933,1934,295,4404,2172,3315,3689,1395,7233,1754,3159,1033"
9559,"5310,185,5603,6504,4415,5373"
9560,"5295,3076"
9561,"4367,1248"
9562,"1744,3143,2147,1654,2509,6302,6982,6426,2445,2598,6601,6061,282,6291,2464,453,3334,7136,1725,1058,3079,4584,6989"
9563,"2926,6726,1489,5010,2454,7287,4990,3020,5971,7057,6151,2533,2533,5031,4670,1282,2949,3654"
9564,"2622,6547,6236,6304,5612,4332,6298,6001,2347,1129,4260,2571,2313,445,5034,5295,3654,3423,6384,3232,5216,5216,2654,2171,2171,1840,5522,4439,2957"
9565,"5239,5975,5975,1410,2041,220,1059,3159,7124,6979,1912,7521"
9566,"4646,1334,5204,5907,6525,952,5538,6063,3528,4073,1648,5490,47,236,5506,2086,4587,2775,7143,2013,4856,2303,6196,827,5298,1691,2859,5286,351,2190,5713,982,2581,3570,4946,1353,2622,6118,4022,2520,3913,3215,757,2826,3482,1077,3978,6649,4578,6321,3654"
9567,"2772,6761,131,6666,1301,2188,2513,299,2846,7478"
9568,"1738,1738,557,5201,1645,2206"
9569,"1248,1793"
9570,"2004,4636,2497,7399,3921,4161,4169,5392,5031,627,5931,2524,45,1650"
9571,"4705,6342,220"
9572,"2717,2717,962,3076,678"
9573,"1395,1717"
9574,"3352,6118,2594,4214,2654,6191,2962,4179"
9575,"171,1960,4741,368,1957,2328,5866,2438,2303,127,1744,6921,5373,3913,462,1298,5347,5522,662,4210,1058,5633,5872,5456,3143,1554,7136"
9576,"7136,7045,2908,1038,4214,7356,6971"
9577,"6989,3508,6700,6112,6324,2313,4113,2303,3159,5662"
9578,"1249,101,2473,6212,5528,3043,3012,2830,7117,7506,2811,767,7252,6555,432,6804"
9579,"6989,6346,366,4975,1833,226,3654"
9580,"6697,647,6540,6852,3936,6919,6139,1993,1282,969,7307,7172,1723,3542,3561,3561,386,5414,605,1776,6687,948,5759,7349,3706,1754,2544,5848,7229,4194,527,527,4945,4945,2957,792,2801,2313,5461,5872,940,6282,706,1347,4276,2456,4077,6573,6573,2049,4113,2510,3774,597,6390,1575,1212,2379,2923"
9581,"1516,2912,4104,3882,3263,6605,6172,4880,3087,1203,515,2483,3128,2660,2303,1625,7289,1359,3888,1302,2644,4983"
9582,"5392,6769,3916,5664,254,2986,2383,1761,5373,2041,1371,526,5295,3299,2740"
9583,"4607,610,5613,4130,2790,6989,627,6265,2273"
9584,"226,6298,4415,453"
9585,"2177,6682,6974"
9586,1632
9587,"3210,7181,647"
9588,"664,4644,4166,6831,6989"
9589,"5295,4194,6267,453,1754,4113,2524,1588,4710,5351"
9590,"1976,3600,259,259,1298,1637,6753,1486,1100,4307,1906,1957,1489,3929,3796,4199,305,6207,6207,3315,368,5737,2733"
9592,"1625,462,2101,7181,3315,940,5565,1957,1957,5180,4117"
9593,"6286,6553,3018,6831"
9594,"6371,5972,5726,6298,6236,226,5565,4283,1957,2945,950,2949"
9595,"3537,2171,4704,5147,1934,827,645,1303"
9596,"3683,1790"
9597,"7399,6072,7045,1885,1022"
9598,1575
9599,"4672,2919"
9600,"6571,4479,3740,2649"
9601,"2041,1457,3436,5351,683,4494"
9602,"6922,6922,4185,2506,6531,3846"
9603,"6921,6252,6019,6975,456,6236,4980,3369,445"
9604,"3128,760,6200,2456,3005,4833,1033,908,6718,1343,5616,5205"
9605,"160,4366,6507,7150,2630,7124,1033,2041,5277,5225,7345"
9606,"6181,2833,7235,5239,5230,1326,94,2413,3913,2594,2581"
9607,"4404,1023,6769,2586,3706,2383,1282,602,6524,4216,2140,5137,3796,1866,5864,5159,5665,2943,4506,5613,1340,2091,54,2729,6447,6565"
9608,"6682,4646,3982,5118"
9609,"2313,1815,1660,4892,271,2405,6055,3866,393,1700,4276,4276,5422,1888,4151,3872,6308,6415,4003,2464,6070,5310"
9611,"4127,1350,108,4112,2982,5683,6324,6553"
9612,"3188,1634"
9613,"5456,4955,4486,909,5963,5826,5929,2325,2395,5029,6701,1419,4393,792"
9614,"4235,6415"
9615,"7136,6029,6029,5239,4882,3924,5456"
9616,"6571,4910,1275,3740,6286,7058,2740,3625,2280,2479,7518,1476"
9617,1103
9618,"6890,5148,6588,1725,5603,1350,2897,2727,2411,3758,3429,2177,1734,2406,5507,4660"
9619,"4257,1588,4420,4644,6687,5674,2072,419,419,4194,7336,1725,627,3135"
9620,"1350,4942,2158,7297,682,1793,36,2823,4113,4941,7335,3182,5096,6694,3891,204,2949,3902,1206,2512,6056,3032,3068"
9621,"642,1868,4009,3601,1638,5774,2654,6555,990,2445,5697,453,7015,832,5092,5603,3936,6775,4113,3999,2712,6488,3844,6694,6712,706,4172,1723,3159"
9622,"6459,6535,6890,7150,3227,5003,3941,5345"
9623,"5626,38,5239,1723,1873,3685,5390,5522,597,445,2360,5186,1541,969,5014,2527,4549,5983,239,3951,5920,4882,5258,3876"
9624,"2054,5507,6962,3273,2962"
9626,"861,2445,5351,7521,4522"
9627,"6528,5603,6975"
9628,"1634,841,4191,5702,3128,2313,6918,6268,2594,2544,1343,7449,1030,1750,2814,5239,1132,2923,6441,1964,3955,5603,120,220,5137,2435,2963,3668,6495,1621"
9629,"728,728,368,21,6426,4278,1744,3090,4607,3239"
9630,"4185,6868,1014,1691,1184,6971"
9631,"4646,910,5553,4214,4672,6700,4915,6975,2586"
9632,"1694,1694,5683,3199,524"
9633,"5467,6035"
9635,"2213,7321,3032"
9636,"5341,2313,1487,2962,4283,443,5419,5510,7136,5563,5419"
9637,"4636,2594,5524"
9638,"7322,4122,2806,1265,6308,3018,3208,3208,3625,6987,6718,7233,7017,2887,2456,2123,2123,3654,5683,2562,7287,1572,7107"
9639,"5239,402,706,2360,3159,7051,2303,2068,6332,2581,5959,5545"
9640,"2863,4161"
9642,"1266,969,969,3560,2757,3161,4672"
9643,"2828,7335,7002,7471,7471,6209,4283,2996,7013,7013,1650,4600,4600,5849,5031,3392,6113,5482,6415"
9644,"3271,4789,5665,832,5928,5928,4195,5742,6308,943,5476,1491,6769,1335,3159,445"
9645,"3232,1868"
9646,5937
9647,"1133,3028,4172,4172,3978"
9648,"3000,3025,3831,3219,1537,3357,1558,1639,7181,3600,5175,3315,6524,1273,6888,7172,453,5919,6524,5796,3587,4332,1868,3504,602,4899,6172,878,5613,6083,4710,4640"
9649,"483,1755,3866,2578,6225,3270,3398,3892,3239,2680,6415,1307,4501"
9650,"75,5513,923,7507,2359,2740,3564,664,3508,7335,2610,4856,827,5077,72,6947,2846,5254,2795,5926,1171,2426,527,527,2951,4904,5966,6330"
9651,"5882,3775,6507,682,5844,1725,5522"
9652,"5045,125,1323,3515,5168"
9653,1522
9654,6026
9655,"4214,6700,6780,3048,4768,3233,190,7335,1939,1052,1052,6342,1733,2649,7167,6791,2554,6971,908,5351"
9656,363
9657,"1162,3758,5137,1478,962,4640,5664,5187,2438,3143,3534,5211,6924,6769,2962"
9658,"1725,3483,7136,5463,3232,299"
9660,"728,728,4496,4584,6396"
9661,"711,6267,5137,6371,5872,2527,957,5928,5928,5675,4640,1734,6019,3352,558,7136,678,678"
9662,"1734,2962,48,4588,6775"
9663,"483,483,605,5879,2436,6087,1298,53,6033,6033,2712"
9664,"5149,2716,3551,2303,3534,2031,2404,2404"
9665,"3000,627"
9666,"2799,3912,1083,6687,185,140,2072,5697,1541,4331,4650,2147,3712,520,1109,7229,2709,29,4856,5295"
9667,"728,728,1522,5381,5835,7105,257,7172,5392,6407,6804,3159"
9668,"5041,170,5239,2949,5456,4197,1051,969,3665,4341,2273,2594,6205,3029,2524,5868,2148,597,5374,1612,5866,1200,2510,6488,383,6147,4741,7336,1552,559,5826"
9669,29
9670,"985,4113,7298,1174,5494,4564"
9671,"3894,3872,909,4032,6268,5627"
9672,"5808,4646,6006,6006,728,6476,3867,6817,4569,4569,5846,2794"
9673,"5045,3166,6095,645,2571,664,6565,5045,682,2948,6694"
9674,"3270,1133,4376,299,2972,6132,6132"
9675,"3831,4856,6262,5239,3273,3729,5818,220,6205,4673,7171,3369,3604,650,5070"
9676,"4319,3775,3277,5211,240,6524,4927,35,4339,2794,5665,344,3143,3159"
9677,"2465,179"
9678,"4130,3310,4276,5107,5381,6438,4506,162,5314,7485,6541"
